supplier_id,supplier_name,country,region,risk_score,risk_category
SUP-023382,Moore LLC,Lebanon,Middle East,4.0,Low
SUP-023383,"Butler, Sheppard and Williams",Saudi Arabia,Americas,17.5,Low
SUP-023384,Callahan Group,Saudi Arabia,Europe,0.1,Low
SUP-023385,"Fisher, Wells and Smith",French Polynesia,Europe,0.3,Low
SUP-023386,"Sanchez, Garrett and Sutton",Lithuania,Middle East,4.9,Low
SUP-023387,Hahn LLC,China,Asia,0.0,
SUP-023388,"Thompson, Waters and Torres",Mali,Middle East,0.0,
SUP-023389,"Gould, Orozco and Hebert",Gambia,Middle East,8.6,Low
SUP-023390,"Williams, Dunn and Johnson",Algeria,Americas,0.0,
SUP-023391,"Smith, Bryan and Barrera",Venezuela,Africa,53.5,Medium
SUP-023392,Irwin PLC,Solomon Islands,Asia,78.4,High
SUP-023393,Harris-Liu,Iran,Europe,99.9,High
SUP-023394,Johnson Group,Christmas Island,Europe,0.0,
SUP-023395,Raymond-Webb,Nigeria,Middle East,1.3,Low
SUP-023396,"Rodriguez, Newman and Anderson",Belize,Middle East,0.1,Low
SUP-023397,Hernandez-Cook,Norfolk Island,Middle East,3.0,Low
SUP-023398,Hughes-Johnson,Faroe Islands,Asia,0.0,
SUP-023399,Flores and Sons,Uzbekistan,Middle East,0.1,Low
SUP-023400,Lee PLC,Aruba,Middle East,2.3,Low
SUP-023401,Chambers PLC,Libyan Arab Jamahiriya,Africa,0.6,Low
SUP-023402,"Valenzuela, Jackson and Henderson",Micronesia,Asia,0.0,
SUP-023403,Lamb-Woodard,Falkland Islands (Malvinas),Americas,0.7,Low
SUP-023404,Fitzgerald Group,Korea,Americas,4.2,Low
SUP-023405,Valenzuela Inc,Zambia,Africa,37.3,Medium
SUP-023406,"Cook, Weaver and Berg",Sudan,Europe,0.2,Low
SUP-023407,"Lawrence, Larson and Mclaughlin",Slovakia (Slovak Republic),Americas,0.8,Low
SUP-023408,Flowers PLC,Morocco,Asia,34.0,Medium
SUP-023409,Jackson-Yates,San Marino,Europe,0.5,Low
SUP-023410,Perry-Sharp,Romania,Middle East,3.9,Low
SUP-023411,Brown-Villa,Monaco,Asia,2.7,Low
SUP-023412,Robinson Inc,Isle of Man,Europe,0.2,Low
SUP-023413,Tran and Sons,Thailand,Americas,4.9,Low
SUP-023414,Mack-Miller,Ecuador,Middle East,0.2,Low
SUP-023415,"Mckenzie, Schmidt and Howard",Togo,Middle East,99.6,High
SUP-023416,Burton and Sons,Slovakia (Slovak Republic),Asia,0.1,Low
SUP-023417,Love-Watson,Madagascar,Middle East,91.2,High
SUP-023418,Higgins-Perez,Sweden,Europe,27.3,Low
SUP-023419,Hernandez Inc,Eritrea,Africa,5.2,Low
SUP-023420,Hopkins-Ewing,Taiwan,Americas,0.2,Low
SUP-023421,"Mcdonald, Rush and Noble",Grenada,Asia,0.0,
SUP-023422,Miller-Prince,Turks and Caicos Islands,Africa,0.0,
SUP-023423,Edwards LLC,Equatorial Guinea,Africa,0.0,
SUP-023424,Smith and Sons,Togo,Asia,23.6,Low
SUP-023425,Raymond Group,Qatar,Europe,0.3,Low
SUP-023426,"Rhodes, Smith and Pratt",Belarus,Americas,1.1,Low
SUP-023427,Martinez-Martinez,Argentina,Asia,0.0,
SUP-023428,Jones Inc,Namibia,Africa,0.0,
SUP-023429,Stewart LLC,Sao Tome and Principe,Africa,86.7,High
SUP-023430,"Newman, Kim and Cole",Uzbekistan,Asia,0.3,Low
SUP-023431,Harper PLC,Belgium,Africa,0.5,Low
SUP-023432,"Patel, Johnson and Sharp",Congo,Asia,2.0,Low
SUP-023433,Brown Ltd,Egypt,Asia,93.0,High
SUP-023434,Franco-Ewing,Hong Kong,Americas,1.1,Low
SUP-023435,"Jackson, Harvey and Grimes",Chad,Asia,1.4,Low
SUP-023436,Thompson Ltd,Mexico,Africa,24.8,Low
SUP-023437,Whitney Ltd,French Southern Territories,Middle East,0.0,
SUP-023438,Andrews Inc,Guernsey,Americas,14.5,Low
SUP-023439,Davis-Morrison,Turkey,Africa,0.0,
SUP-023440,"Phillips, Day and Smith",Italy,Africa,1.7,Low
SUP-023441,"Ayers, Jones and Sanchez",Paraguay,Americas,74.7,High
SUP-023442,"Lopez, Romero and Lewis",Sweden,Americas,1.8,Low
SUP-023443,Waller-Vaughan,Slovakia (Slovak Republic),Africa,99.8,High
SUP-023444,Webster PLC,Swaziland,Middle East,0.0,
SUP-023445,Gilbert LLC,Sudan,Europe,1.0,Low
SUP-023446,Kennedy-Barber,Saint Vincent and the Grenadines,Africa,0.1,Low
SUP-023447,Bennett-Owens,Botswana,Americas,0.2,Low
SUP-023448,"Beck, Schneider and Clark",Malta,Asia,3.4,Low
SUP-023449,"Hernandez, Hale and Weeks",Armenia,Asia,0.1,Low
SUP-023450,Solis Group,Zambia,Americas,0.0,
SUP-023451,Atkinson Ltd,Gibraltar,Americas,0.0,
SUP-023452,Dorsey and Sons,Jordan,Europe,0.1,Low
SUP-023453,Mcclain-Sanchez,Bangladesh,Americas,99.6,High
SUP-023454,Cowan-Russell,Pakistan,Asia,4.6,Low
SUP-023455,Bryant-Ellis,Nigeria,Middle East,0.0,
SUP-023456,Benson PLC,Angola,Americas,0.6,Low
SUP-023457,Romero LLC,Afghanistan,Europe,26.4,Low
SUP-023458,Thomas Ltd,Estonia,Middle East,0.1,Low
SUP-023459,"Macdonald, Smith and Brown",Ecuador,Europe,0.0,
SUP-023460,"Walker, Flores and Wood",Albania,Middle East,0.2,Low
SUP-023461,Hunt and Sons,Bangladesh,Americas,14.9,Low
SUP-023462,Rodriguez Inc,Bahamas,Asia,72.0,High
SUP-023463,Bell-Bishop,Panama,Middle East,0.2,Low
SUP-023464,"Norris, Boyd and Swanson",Monaco,Africa,0.1,Low
SUP-023465,"Rowe, Irwin and Russell",Botswana,Europe,8.8,Low
SUP-023466,Vaughn Inc,Grenada,Middle East,0.0,
SUP-023467,Maldonado and Sons,Andorra,Europe,57.5,Medium
SUP-023468,Bishop PLC,Gibraltar,Asia,1.1,Low
SUP-023469,Nelson-Fletcher,Croatia,Europe,0.1,Low
SUP-023470,Bautista PLC,Vanuatu,Europe,0.3,Low
SUP-023471,Kennedy-Mitchell,Martinique,Africa,0.0,
SUP-023472,Haas Ltd,British Virgin Islands,Europe,0.0,
SUP-023473,Johnson PLC,Niger,Middle East,13.1,Low
SUP-023474,Petersen-Rodriguez,Isle of Man,Europe,88.8,High
SUP-023475,Solomon-Chan,India,Americas,1.2,Low
SUP-023476,Cohen Group,Burkina Faso,Europe,0.0,
SUP-023477,Wilkins PLC,Ireland,Americas,69.3,High
SUP-023478,Harvey-Morales,Grenada,Europe,5.0,Low
SUP-023479,"French, Dillon and Townsend",Saint Barthelemy,Europe,3.4,Low
SUP-023480,Cannon-Miller,Palau,Middle East,0.0,
SUP-023481,Baker-Mckinney,Russian Federation,Americas,0.1,Low
SUP-023482,Jenkins-Cunningham,Montserrat,Americas,0.3,Low
SUP-023483,"Mccarthy, Garcia and Rodriguez",United States Virgin Islands,Africa,0.1,Low
SUP-023484,Mendoza-Sanchez,Sri Lanka,Europe,0.9,Low
SUP-023485,Hernandez-Ellis,Jersey,Europe,0.0,
SUP-023486,Ramsey and Sons,Uruguay,Middle East,0.0,
SUP-023487,"Warren, Knight and Cruz",Niger,Africa,1.7,Low
SUP-023488,Olson-Jordan,Togo,Africa,0.0,
SUP-023489,"Alexander, Walker and Webster",Moldova,Middle East,2.8,Low
SUP-023490,Henderson Group,Saint Helena,Americas,0.3,Low
SUP-023491,Wagner Ltd,Cambodia,Asia,5.1,Low
SUP-023492,"Brown, Burns and Williams",Monaco,Middle East,0.0,
SUP-023493,"Browning, Clark and Torres",Colombia,Americas,1.0,Low
SUP-023494,Peters-Phillips,Ecuador,Africa,0.1,Low
SUP-023495,Mitchell and Sons,Canada,Middle East,0.1,Low
SUP-023496,Harris-Ayala,Colombia,Asia,0.0,
SUP-023497,Butler Inc,Uruguay,Europe,37.4,Medium
SUP-023498,Davis LLC,Gibraltar,Middle East,1.2,Low
SUP-023499,Howard-Fleming,Sri Lanka,Asia,3.1,Low
SUP-023500,Williams Inc,Yemen,Asia,30.7,Low
SUP-023501,Taylor Inc,United States Virgin Islands,Middle East,0.4,Low
SUP-023502,Welch-George,Brazil,Americas,2.5,Low
SUP-023503,"Barrera, Jenkins and Johnson",Myanmar,Middle East,77.9,High
SUP-023504,Craig-Lawrence,Georgia,Africa,0.0,
SUP-023505,Davis-Johnson,Kenya,Asia,0.0,
SUP-023506,Reyes Ltd,Isle of Man,Asia,0.4,Low
SUP-023507,"Zamora, Johnson and Baldwin",Haiti,Europe,0.1,Low
SUP-023508,"Sanchez, Gibson and Noble",Montserrat,Asia,2.1,Low
SUP-023509,Gutierrez LLC,Belgium,Europe,1.3,Low
SUP-023510,Harris-Griffith,Syrian Arab Republic,Asia,84.8,High
SUP-023511,Duran-Reed,Austria,Asia,4.4,Low
SUP-023512,Hughes LLC,Lithuania,Middle East,0.2,Low
SUP-023513,Hensley-Monroe,Netherlands Antilles,Middle East,3.7,Low
SUP-023514,Wiggins Inc,Jersey,Africa,0.0,
SUP-023515,"Simmons, Bautista and Riley",Rwanda,Americas,1.0,Low
SUP-023516,Foster-Padilla,Taiwan,Africa,69.5,High
SUP-023517,Young-George,Bouvet Island (Bouvetoya),Asia,0.2,Low
SUP-023518,"Erickson, Kelly and Thompson",Romania,Africa,0.6,Low
SUP-023519,Bridges Group,Senegal,Middle East,81.8,High
SUP-023520,"Hamilton, Hart and Bauer",Pakistan,Asia,99.5,High
SUP-023521,Dixon LLC,Uruguay,Asia,0.0,
SUP-023522,"Frazier, Bennett and Decker",Bahamas,Africa,0.1,Low
SUP-023523,Herring-Hodge,Iceland,Europe,0.1,Low
SUP-023524,"Johnson, Mcpherson and Daniels",Oman,Americas,75.2,High
SUP-023525,"Harrison, Cooper and Miller",Togo,Africa,2.0,Low
SUP-023526,Mora Group,Burundi,Africa,7.3,Low
SUP-023527,Miller-Rodriguez,Saint Lucia,Americas,9.8,Low
SUP-023528,"Oneill, Ho and Simpson",Thailand,Asia,7.0,Low
SUP-023529,"Warren, Wallace and Parker",Djibouti,Asia,1.6,Low
SUP-023530,Walsh Ltd,Cameroon,Europe,0.7,Low
SUP-023531,"Robinson, Blankenship and Cooper",Maldives,Africa,0.3,Low
SUP-023532,"Miller, Mcknight and Cook",Montserrat,Americas,0.4,Low
SUP-023533,Lowe-Smith,Sao Tome and Principe,Africa,39.6,Medium
SUP-023534,Banks-Garza,Anguilla,Middle East,7.0,Low
SUP-023535,"Frye, Camacho and Sampson",China,Africa,0.0,
SUP-023536,Taylor PLC,Antigua and Barbuda,Africa,0.1,Low
SUP-023537,Pope-Potts,British Indian Ocean Territory (Chagos Archipelago),Middle East,0.6,Low
SUP-023538,Gonzales Ltd,Namibia,Middle East,86.2,High
SUP-023539,Kaiser Group,Malta,Americas,0.1,Low
SUP-023540,"Wilson, Heath and Peterson",Namibia,Asia,0.0,
SUP-023541,"Crawford, Moore and Reese",Qatar,Europe,95.1,High
SUP-023542,"Gregory, Morgan and Adams",Slovakia (Slovak Republic),Middle East,1.0,Low
SUP-023543,"Moore, Richards and Holmes",Lesotho,Asia,0.0,
SUP-023544,"West, Powell and Benitez",Serbia,Americas,51.8,Medium
SUP-023545,"Thompson, Curtis and Myers",Yemen,Africa,3.7,Low
SUP-023546,Ferguson-Barrett,Philippines,Americas,95.1,High
SUP-023547,Sanders and Sons,Czech Republic,Americas,0.3,Low
SUP-023548,"Carrillo, Cole and Bell",Suriname,Middle East,0.0,
SUP-023549,Newman Inc,Chad,Europe,21.5,Low
SUP-023550,"Rhodes, Wagner and Lopez",Iceland,Middle East,0.0,
SUP-023551,"Miranda, Jordan and Duncan",Saudi Arabia,Africa,0.0,
SUP-023552,Spencer Ltd,Rwanda,Middle East,0.5,Low
SUP-023553,"Harmon, Atkinson and Robinson",Isle of Man,Africa,1.5,Low
SUP-023554,"Bailey, Calderon and Lawrence",Monaco,Middle East,95.8,High
SUP-023555,Wilcox PLC,Congo,Europe,7.3,Low
SUP-023556,"Davidson, Rose and Mendez",Gabon,Asia,0.7,Low
SUP-023557,"Cruz, Vargas and Dorsey",Mauritius,Europe,0.3,Low
SUP-023558,"Ramos, Franklin and Wall",Egypt,Middle East,0.4,Low
SUP-023559,Gomez-Fisher,Faroe Islands,Americas,1.8,Low
SUP-023560,Taylor-Brock,Afghanistan,Asia,90.3,High
SUP-023561,"Jones, Rangel and Henry",Pakistan,Americas,4.0,Low
SUP-023562,Lamb LLC,South Georgia and the South Sandwich Islands,Europe,1.7,Low
SUP-023563,Jordan Group,Saint Pierre and Miquelon,Asia,0.0,
SUP-023564,Eaton-Smith,Saint Martin,Middle East,98.2,High
SUP-023565,Hoffman-Holland,United Kingdom,Americas,0.1,Low
SUP-023566,Wilson-West,Oman,Middle East,0.0,
SUP-023567,Taylor PLC,Israel,Africa,26.8,Low
SUP-023568,Juarez-Adams,Hong Kong,Asia,0.2,Low
SUP-023569,Lester-Johnson,South Georgia and the South Sandwich Islands,Americas,0.5,Low
SUP-023570,"Wilson, King and Curtis",Jamaica,Europe,85.7,High
SUP-023571,Chang-Davis,Guam,Europe,30.6,Low
SUP-023572,"Johnson, Freeman and Curry",Macao,Europe,0.3,Low
SUP-023573,"Santiago, Parker and Andrade",Ghana,Europe,21.5,Low
SUP-023574,"Ferguson, Johnson and Pierce",South Georgia and the South Sandwich Islands,Americas,98.9,High
SUP-023575,"Mcdowell, Williamson and Joseph",Guadeloupe,Africa,0.1,Low
SUP-023576,Johnson PLC,Tokelau,Europe,17.6,Low
SUP-023577,Johnston Ltd,Niger,Europe,2.4,Low
SUP-023578,Booth and Sons,Jordan,Europe,0.0,
SUP-023579,Nguyen and Sons,Palestinian Territory,Africa,24.9,Low
SUP-023580,Paul Ltd,Suriname,Asia,34.2,Medium
SUP-023581,Gill-Price,Iraq,Europe,0.3,Low
SUP-023582,James PLC,Rwanda,Europe,0.2,Low
SUP-023583,"Garza, Baker and Allen",Zimbabwe,Europe,2.2,Low
SUP-023584,Valentine-Campbell,Pitcairn Islands,Asia,0.3,Low
SUP-023585,"Contreras, Foster and Watson",Sudan,Europe,0.3,Low
SUP-023586,Levine and Sons,Cook Islands,Asia,45.3,Medium
SUP-023587,Garner-Campbell,Namibia,Asia,1.4,Low
SUP-023588,"Stewart, Garcia and Crawford",Togo,Middle East,0.1,Low
SUP-023589,Edwards and Sons,Togo,Middle East,0.0,
SUP-023590,"Giles, Logan and Price",Lao People's Democratic Republic,Europe,0.1,Low
SUP-023591,Ayala-Wolf,Dominica,Americas,0.2,Low
SUP-023592,Harris-Benson,Isle of Man,Middle East,0.0,
SUP-023593,Roy LLC,Honduras,Middle East,99.1,High
SUP-023594,"Baldwin, Greene and Velasquez",France,Americas,16.9,Low
SUP-023595,"Gibson, Walker and Harper",Finland,Africa,0.2,Low
SUP-023596,"Morton, Harris and Flores",Togo,Europe,0.1,Low
SUP-023597,Jones PLC,Fiji,Africa,0.2,Low
SUP-023598,Murphy Inc,Egypt,Africa,25.6,Low
SUP-023599,"Andrade, Barrera and Swanson",Macao,Asia,5.4,Low
SUP-023600,Willis Inc,Thailand,Asia,0.0,
SUP-023601,"Howard, Rodriguez and Coleman",Lao People's Democratic Republic,Europe,88.0,High
SUP-023602,Neal PLC,Faroe Islands,Americas,4.5,Low
SUP-023603,Salazar-Johnson,Australia,Asia,0.0,
SUP-023604,Garner-Pratt,Gabon,Middle East,99.7,High
SUP-023605,Salazar-Sherman,Israel,Europe,23.8,Low
SUP-023606,Carter Group,Libyan Arab Jamahiriya,Africa,0.0,
SUP-023607,Green-Madden,Saint Vincent and the Grenadines,Europe,39.5,Medium
SUP-023608,Collier Inc,Comoros,Asia,99.9,High
SUP-023609,"Lucero, Hoffman and Howard",Chad,Americas,0.0,
SUP-023610,Pena LLC,Reunion,Africa,0.1,Low
SUP-023611,Mcdonald-Johnson,Yemen,Americas,15.4,Low
SUP-023612,"Shepherd, Booth and Coleman",Colombia,Europe,1.5,Low
SUP-023613,"Garza, King and Daniels",Georgia,Americas,0.1,Low
SUP-023614,Anderson and Sons,Italy,Americas,20.9,Low
SUP-023615,"Mitchell, Alexander and Nelson",Oman,Europe,0.7,Low
SUP-023616,"Bailey, Harper and Santos",Liechtenstein,Africa,0.2,Low
SUP-023617,"Fitzgerald, Elliott and Moore",Zambia,Americas,2.2,Low
SUP-023618,Wright-Lee,Sudan,Americas,0.0,
SUP-023619,Ward PLC,El Salvador,Europe,3.4,Low
SUP-023620,Atkinson-Hawkins,India,Middle East,0.0,
SUP-023621,Navarro PLC,Falkland Islands (Malvinas),Americas,1.1,Low
SUP-023622,"May, Skinner and Rogers",Northern Mariana Islands,Asia,0.7,Low
SUP-023623,Stafford-Tanner,Gambia,Africa,97.8,High
SUP-023624,"Rice, Brown and Hunt",Mozambique,Americas,0.3,Low
SUP-023625,Green-Ross,Kazakhstan,Europe,99.6,High
SUP-023626,Garza-Burke,Northern Mariana Islands,Asia,2.3,Low
SUP-023627,"Wagner, Johnson and Hamilton",Cote d'Ivoire,Europe,0.0,
SUP-023628,"Douglas, Shea and Gonzalez",Italy,Americas,0.4,Low
SUP-023629,Green-Cline,Austria,Asia,0.1,Low
SUP-023630,Terry-Hernandez,Uzbekistan,Africa,1.8,Low
SUP-023631,"Leonard, Reed and Stewart",Micronesia,Africa,2.1,Low
SUP-023632,Thompson LLC,Congo,Africa,35.8,Medium
SUP-023633,"Wyatt, Leonard and Morris",Spain,Middle East,0.1,Low
SUP-023634,Jefferson Group,Bermuda,Europe,5.2,Low
SUP-023635,Johnson and Sons,Malaysia,Americas,6.9,Low
SUP-023636,Pennington and Sons,Northern Mariana Islands,Asia,0.3,Low
SUP-023637,Jenkins Inc,Oman,Europe,0.9,Low
SUP-023638,Craig-Baker,Cameroon,Americas,0.0,
SUP-023639,"Evans, Evans and Smith",Iran,Middle East,0.1,Low
SUP-023640,Carpenter-Jones,Cuba,Americas,0.1,Low
SUP-023641,Donovan-Williams,Saint Kitts and Nevis,Europe,0.3,Low
SUP-023642,Davis-Martin,French Polynesia,Americas,0.4,Low
SUP-023643,Nunez Group,Afghanistan,Asia,0.9,Low
SUP-023644,Acosta Inc,Zimbabwe,Middle East,0.6,Low
SUP-023645,Webb PLC,Ethiopia,Asia,4.2,Low
SUP-023646,"Collins, Diaz and Lawson",Kuwait,Middle East,0.0,
SUP-023647,Mclean LLC,Latvia,Middle East,6.3,Low
SUP-023648,"Delgado, Nicholson and Murray",Monaco,Americas,0.2,Low
SUP-023649,"Nelson, White and Miller",South Africa,Asia,31.4,Low
SUP-023650,Love Ltd,Ghana,Middle East,2.1,Low
SUP-023651,Davenport Group,Uruguay,Middle East,0.0,
SUP-023652,Morgan-Patrick,Finland,Americas,1.0,Low
SUP-023653,"Cummings, Davis and Williams",Guatemala,Europe,0.5,Low
SUP-023654,Gonzales-Jackson,Malaysia,Europe,40.8,Medium
SUP-023655,"Williams, Barnes and Jackson",Antarctica (the territory South of 60 deg S),Africa,8.7,Low
SUP-023656,"Kramer, Jordan and Little",Bahamas,Africa,20.8,Low
SUP-023657,Davies-Murillo,Germany,Middle East,15.3,Low
SUP-023658,Galvan-Thornton,Bahrain,Europe,22.9,Low
SUP-023659,Cooper-Ramirez,Equatorial Guinea,Middle East,1.4,Low
SUP-023660,"Brooks, Lee and Johnson",Dominican Republic,Asia,4.4,Low
SUP-023661,Smith and Sons,Saint Martin,Europe,0.0,
SUP-023662,James-Johnson,Sri Lanka,Europe,5.0,Low
SUP-023663,Miller-Fry,Cayman Islands,Europe,24.1,Low
SUP-023664,"Gonzalez, Skinner and Lucas",Uzbekistan,Africa,0.2,Low
SUP-023665,Bartlett LLC,Monaco,Americas,14.0,Low
SUP-023666,Hammond PLC,Portugal,Americas,0.1,Low
SUP-023667,"Ferguson, Bates and Nichols",Luxembourg,Africa,0.1,Low
SUP-023668,Bentley-Robinson,Lebanon,Africa,0.0,
SUP-023669,Garner-Murray,Svalbard & Jan Mayen Islands,Africa,9.2,Low
SUP-023670,Gonzalez Group,Tanzania,Americas,0.0,
SUP-023671,Andrews Ltd,Bosnia and Herzegovina,Middle East,0.1,Low
SUP-023672,Garrett-Wright,Canada,Africa,99.8,High
SUP-023673,"Vega, Mills and Vang",Greenland,Middle East,90.0,High
SUP-023674,Blair Group,Suriname,Middle East,71.1,High
SUP-023675,Gonzalez LLC,Guernsey,Asia,92.8,High
SUP-023676,Jones-Palmer,Niger,Americas,8.4,Low
SUP-023677,"Anderson, Campbell and Brewer",Bolivia,Middle East,5.8,Low
SUP-023678,Chen and Sons,Kenya,Americas,0.4,Low
SUP-023679,"Young, Vance and Gallagher",Jersey,Americas,0.3,Low
SUP-023680,"Savage, White and Rivera",Bangladesh,Asia,0.2,Low
SUP-023681,Barrett-King,South Georgia and the South Sandwich Islands,Americas,0.1,Low
SUP-023682,"Johnson, Weaver and Campbell",Brazil,Middle East,0.5,Low
SUP-023683,Collins Group,United States of America,Europe,0.1,Low
SUP-023684,"Oliver, Chaney and Blake",Yemen,Middle East,86.5,High
SUP-023685,Turner-Schultz,Lao People's Democratic Republic,Middle East,0.0,
SUP-023686,Young-Contreras,Chile,Americas,1.4,Low
SUP-023687,"Malone, Marshall and Macias",Barbados,Middle East,17.5,Low
SUP-023688,"Chen, Smith and Park",Monaco,Europe,0.7,Low
SUP-023689,Olson LLC,Suriname,Americas,21.3,Low
SUP-023690,"Hobbs, Roberts and Vazquez",Egypt,Africa,0.2,Low
SUP-023691,"Bernard, Smith and Allen",Namibia,Middle East,4.2,Low
SUP-023692,"Roberts, Graham and Berger",Bahamas,Middle East,0.6,Low
SUP-023693,"Figueroa, Watson and Perez",Heard Island and McDonald Islands,Asia,0.0,
SUP-023694,Matthews-Watson,Anguilla,Africa,23.1,Low
SUP-023695,"Proctor, Foley and Nunez",Ecuador,Africa,13.0,Low
SUP-023696,"Smith, Reid and Morales",Honduras,Europe,0.1,Low
SUP-023697,Bartlett-Wood,Netherlands,Africa,0.7,Low
SUP-023698,Lynn Ltd,Isle of Man,Asia,10.3,Low
SUP-023699,Chavez-Hill,Hungary,Europe,2.0,Low
SUP-023700,Rodriguez-Rogers,Maldives,Africa,0.1,Low
SUP-023701,Lewis Group,Myanmar,Europe,99.7,High
SUP-023702,West-Hall,Kazakhstan,Africa,33.9,Medium
SUP-023703,"Green, Barnett and Wilson",Palestinian Territory,Africa,0.0,
SUP-023704,Peters PLC,Japan,Africa,1.7,Low
SUP-023705,Walker PLC,Gambia,Middle East,1.1,Low
SUP-023706,Davis Group,El Salvador,Africa,4.7,Low
SUP-023707,Hunter and Sons,British Indian Ocean Territory (Chagos Archipelago),Middle East,0.3,Low
SUP-023708,"Collins, Schwartz and Rodriguez",Uzbekistan,Americas,4.7,Low
SUP-023709,"Waller, Miller and Johnson",El Salvador,Asia,0.1,Low
SUP-023710,"Ochoa, Harper and Fisher",Papua New Guinea,Europe,0.1,Low
SUP-023711,Franklin LLC,New Zealand,Europe,0.3,Low
SUP-023712,Romero Inc,Sierra Leone,Americas,0.9,Low
SUP-023713,"Lam, West and Russell",Congo,Africa,0.0,
SUP-023714,"Gonzalez, Robinson and Carroll",Uganda,Asia,0.8,Low
SUP-023715,Wilson-Taylor,Israel,Americas,0.1,Low
SUP-023716,Harris Ltd,Senegal,Americas,0.2,Low
SUP-023717,"Carey, Griffin and Nash",Tuvalu,Europe,98.7,High
SUP-023718,Garcia-Collins,Nicaragua,Middle East,80.3,High
SUP-023719,Baldwin LLC,Bahamas,Middle East,41.7,Medium
SUP-023720,"Mata, Chambers and Sanchez",Uruguay,Africa,8.9,Low
SUP-023721,Dean and Sons,Angola,Africa,23.5,Low
SUP-023722,"Cunningham, Brown and Brown",Grenada,Americas,0.1,Low
SUP-023723,Lyons-Clark,Rwanda,Africa,21.2,Low
SUP-023724,Carter-Burns,Pitcairn Islands,Middle East,17.5,Low
SUP-023725,Spencer-Wells,South Africa,Asia,66.0,Medium
SUP-023726,Olsen-Castro,Andorra,Europe,0.0,
SUP-023727,Griffith Ltd,Guinea-Bissau,Middle East,1.6,Low
SUP-023728,Cook-Gray,Cambodia,Africa,0.4,Low
SUP-023729,"Durham, Daniels and Kane",Philippines,Europe,0.2,Low
SUP-023730,"Wilkerson, Garza and Rodgers",Paraguay,Europe,0.1,Low
SUP-023731,"Klein, Walker and Ramirez",Venezuela,Americas,99.6,High
SUP-023732,Sutton-Jones,Equatorial Guinea,Africa,0.3,Low
SUP-023733,Olson Inc,Kiribati,Americas,64.8,Medium
SUP-023734,Friedman-Taylor,Bosnia and Herzegovina,Europe,0.0,
SUP-023735,Weaver LLC,Western Sahara,Americas,42.4,Medium
SUP-023736,Hansen-Grant,Ethiopia,Africa,0.0,
SUP-023737,Davidson-Young,Rwanda,Middle East,58.5,Medium
SUP-023738,Rodriguez-Bryan,Myanmar,Asia,0.4,Low
SUP-023739,Hobbs-Franklin,Ecuador,Middle East,18.1,Low
SUP-023740,"Hogan, Ramirez and Taylor",Jamaica,Europe,11.5,Low
SUP-023741,Ibarra Ltd,Latvia,Middle East,0.3,Low
SUP-023742,"Thomas, Herrera and Nielsen",Heard Island and McDonald Islands,Americas,0.0,
SUP-023743,"Moore, Rowe and Bradley",Afghanistan,Africa,0.1,Low
SUP-023744,"Cochran, Perez and Jenkins",Czech Republic,Middle East,24.6,Low
SUP-023745,Jackson and Sons,Iran,Middle East,0.0,
SUP-023746,"Jones, Navarro and Hudson",Ukraine,Africa,0.0,
SUP-023747,Savage-Gaines,Hungary,Americas,2.0,Low
SUP-023748,Huffman-Wall,Thailand,Asia,47.6,Medium
SUP-023749,"Walker, Lloyd and Sullivan",Slovenia,Middle East,0.0,
SUP-023750,"Richards, Sullivan and Howe",Turkey,Europe,70.3,High
SUP-023751,"Rowe, Garcia and Delacruz",Malawi,Americas,0.1,Low
SUP-023752,Watkins LLC,Israel,Americas,1.5,Low
SUP-023753,"Davis, Finley and Green",Burundi,Middle East,2.0,Low
SUP-023754,Skinner-Holland,Equatorial Guinea,Africa,0.1,Low
SUP-023755,"Gonzalez, Ford and Smith",Poland,Middle East,0.2,Low
SUP-023756,Jenkins-Sanders,Saint Helena,Middle East,0.3,Low
SUP-023757,Holt-Mccullough,Albania,Africa,0.1,Low
SUP-023758,Baldwin-Garcia,Kyrgyz Republic,Europe,45.4,Medium
SUP-023759,"Montgomery, Rodgers and Robles",Ethiopia,Africa,100.0,High
SUP-023760,Gonzalez Ltd,Kyrgyz Republic,Middle East,0.5,Low
SUP-023761,Miller-Miles,Gabon,Asia,0.0,
SUP-023762,"Scott, Foster and Ruiz",Jersey,Africa,0.0,
SUP-023763,"Johnson, Clark and Roberts",Cuba,Europe,1.1,Low
SUP-023764,Johnson PLC,Montserrat,Africa,94.6,High
SUP-023765,"Petty, Rodriguez and Wilkinson",Taiwan,Africa,1.2,Low
SUP-023766,Rogers LLC,United States Minor Outlying Islands,Americas,0.3,Low
SUP-023767,"Keller, Brown and Conrad",Lesotho,Americas,66.7,High
SUP-023768,"Armstrong, Mays and Richard",Timor-Leste,Middle East,0.0,
SUP-023769,"Sandoval, White and Baird",Nepal,Middle East,2.9,Low
SUP-023770,"Garcia, Hawkins and Smith",Macao,Africa,0.1,Low
SUP-023771,"Silva, Vaughn and Peters",Cote d'Ivoire,Asia,10.6,Low
SUP-023772,Cox and Sons,Nicaragua,Middle East,1.6,Low
SUP-023773,Gallegos Group,Marshall Islands,Africa,99.9,High
